Company Name,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03
Sterling Tools Ltd.,1060228540,1255299640,1505812000,1624908040,2160497990,2507861440,2491092170,2416143800,2183085170,2260771380,2033188430,1894585280,1858651130,2066384740,2221072700,2523261790,2302523440,2258718000,2397321150,3491430460,3658438700,3202930570,2779934290,3084176760,3522915620,3070145330,3434278050,3885337190,4912711650,5017776260,6901067950,6088271700,6387038490,6018114550,6729952950,7679641200,8654996700,9084495350,8480099270,8730467540,8238737060,8890775270,9730139390,13701808650,15602085780,13934164810,14094472550,13083993440,14706884140,14044038660,12812010640,11715073420,12673317430,12250032950,12284255950,12957908700,12379720110,12392328580,10274104980,11718675840,10063363340,8359418160,7563283100,6340261140,5219908170,5976416600,6347465980,6412309560,7804645310,8112652320,7365149940,4769605540,5036184700,4162597580,5933187550,6156537660,6460942240,6460942240,6206971560,6767148040,7042733250,6976088460,7923525210,7048136880,6682491140,7040932040,6576219720,8914191010,7534463730,7085962300,7129191360,6534791880,6482556770,6518580980,5083016170,4886684220,5603566020,7003106620,9454554180,9785976920,7703777520,7563283100,9049281800,9847218080,9724735760,12123948210,12066309470,14501546140,14269189980,12372515270,13024553490,12114942160,13442434330,13579326340,12255436580,12444563690,12858842120,13638766280,12693130750,11043221880,12653504110,12642696850,13255108440,14258382710,18276883450,20876030270,18638926770,25026019380,20838204850,17686086390,12063851620,11068782880
Sterlite Technologies Ltd.,11991949360,17347959580,25716725550,22614020180,24918759170,27893251370,28149333480,27144703670,24524786690,24465690820,25712349820,21653542100,23643540060,28904227720,33140361980,40243457200,30503151940,34863563700,36974713290,35876618580,38265760480,34415490470,29019765280,35744790420,35112488980,36554926630,34894972920,35092678150,33602209280,31655982030,41896874350,38176686560,38326938260,49695604110,51616510370,50142890860,58555042470,61782642640,58607723380,84564570520,88389206450,89530099740,1.14117E+11,1.10352E+11,1.17242E+11,1.43812E+11,1.44096E+11,1.25269E+11,1.41339E+11,1.32455E+11,1.10568E+11,1.38432E+11,1.45641E+11,1.17999E+11,1.53357E+11,1.3992E+11,1.18089E+11,99196935570,97254080280,87935239390,76856359470,69830987690,70676447910,60064080320,46076002550,63540201430,52822333910,50081146910,47879999730,50429326730,37144396650,25772838570,36013398270,38254970060,43980104170,48237957170,59224888450,59373202420,58304840900,64491907900,72219048940,71376679800,82519372590,77025231010,91403009710,99336450930,1.0489E+11,1.15691E+11,1.02775E+11,1.13619E+11,1.08773E+11,1.09845E+11,1.14376E+11,81040330410,70303878390,89276510390,76826723020,69242129790,59057708520,56443776910,68460710740,65621796050,65542157950,70535371350,69997693480,72373164300,63209482610,58810542890,63852585370,59393868630,58277742240,59880593130,68392248680,64259997150,55661407030,58341265410,56984491800,57448388530,54634834250,44222072190,67041233870,61706902630,66753654440,68272029980,64214720770,61456382820,57744612400,57527852540,55888799000,53009310500,42065591710,39482574280
Strides Pharma Science Ltd.,31030710260,30018094700,37231491410,39426484540,39137591280,42544744800,39694529830,50166166010,57182996160,55541963300,54506562280,70397106060,61350435570,75390635190,66235121090,75995835250,73133805440,72808845800,77134684610,1.10618E+11,1.15102E+11,1.0426E+11,78518288700,96855507450,96583002220,99343689440,1.00881E+11,1.03892E+11,85009386570,89897705570,93131117060,97894468500,94927427830,97952558150,1.0391E+11,98231172090,95937471990,80936762730,89522216150,94764144050,81009069030,79246056810,74176489410,71496004540,73652922250,68287477580,64216275110,59888948420,57087432040,35980753240,35331523620,34436034490,44469990200,38944822260,37995603790,43489429600,41282308440,41313650750,37691374450,42303172460,42947928690,37825698660,35721285980,34516845520,34140737720,27554373770,34473360370,34706197720,32413645370,41585244940,42109202900,28853514230,39628239550,35688235720,36686915170,39069415040,54147344910,64490146530,61875326280,68490419840,78717820570,72976672310,74733232840,75753510290,77551613620,68678247100,68122242630,69127074860,55035912770,52923785550,48008472140,43800497020,40137362290,35408770890,28723889460,31121288170,29473578930,29859734910,29698088220,29765441010,29671147110,29989891260,27940303630,30450071790,31592400990,26688964170,27054690120,25858179290,30748070710,32445761550,38888859480,42650657020,40058104110,45898123120,43815702720,44716182720,59656799810,64210330170,72283720050,72113705580,82355699230,79121907410,87215174080,98321722410,1.23229E+11,1.2865E+11,1.43041E+11,1.50718E+11,60772093610,63177540450,57094801320,61675288210
Styrenix Performance Materials Ltd.,8114886660,8607284160,10335951090,9612302620,10546978590,10180318310,11150165530,11174785410,11373502970,12388193530,11652235120,11738404690,11249524310,10506531660,10020289120,13070515780,13431021090,13081067160,13970899780,12821679190,13289456810,12251904940,8702246530,9864656340,10919793840,10437947720,11015635500,10794056630,9984238590,10208455310,11430656250,10407172870,10354416000,10685025750,10674474370,12084841500,12977311970,13468830190,14636515690,19032921940,15856958060,15701325280,17345581220,19910444630,18748034810,17211930470,16572693000,15071759910,16193722780,14385920530,13311438840,13038861660,14385920530,11759507440,11799075090,12146391190,12164856090,11049048190,9168265590,9199040440,9586803470,8654765340,8128075870,6927856970,10640182410,11198526000,11829849940,12178924590,12625599470,14011346720,12302903250,9096164530,10204938190,10405414310,13066998660,9387206630,8951962410,8752365560,9271141500,12230802190,14703341060,16250876060,17010575060,16367820470,19501578840,24058014280,25309231500,24713958090,23621890780,24362245590,26442625030,24542498250,24220681310,22411120500,18448199910,17152139340,14804458410,15901801410,13432779660,14853698160,16309787910,15365439840,14819406190,14277768940,13662272060,13688650500,13025672440,12578997560,13920780750,15301252310,18822773720,20942720810,19451459810,19113815810,24236508370,25507069780,25387487530,27102965250,25439365120,25165908660,29068158840,31135349060,37825800090,46069061810,46479686160,43212277030,43936804780,44348308410,51308698780,43602677910,40892733090,48008756250
Subex Ltd.,1399775680,1733055600,1572626010,1851640300,1369706530,1555716050,1513441160,2176403540,1896109890,2357209780,1858569250,1856664140,2186470960,2446593430,2645503470,2943868520,2327247410,2943817300,2838209510,5831663070,4892279350,3964433270,3563772460,4475023650,4467055150,4719431140,6132736730,6488421580,6209622220,5575987300,5905477450,5221151740,4688898410,4917006980,5575987300,5575987300,5601332690,5704329790,5367128030,5339027880,4917525680,4664624360,4945625830,4889425530,5226627300,5535728910,5029926270,4327422600,4299322450,3512518340,3119116290,3315817320,3175316580,2753814380,3175316580,3540618490,3372017610,3681119220,3062916000,3231516880,3793519810,3877820250,3259617020,2978615560,3006715700,3006715700,2894315120,3231516880,3343917460,3428217900,3372017610,1742209100,2191811450,3934020540,4805125090,5086126560,6013431400,6659734780,9525949750,12785566770,15988983500,14921177920,15539381150,19979204340,29673754970,33186273310,31865566410,34956582560,29139852180,28802650420,23857024590,28324947920,30432458930,26498438390,20625507710,18068394360,19923004050,16073283940,14359174990,14780677190,21018909770,17843593190,16972488640,17927893630,19051899500,19332900960,15988983500,15960883350,18124594650,15230279540,16326185260,18208895090,20316406100,18293195530,16775787610,17674992310,19079999640,21103210210,20316406100,16888188200,17337790540,15764182330,16640906910,19248600520,16950008520,15213419450,13555510790,13634191200,12352824510,10352094060,7676960090,6856435810
Subros Ltd.,1700676810,2057608980,2978433990,2585508660,2882452230,4025235060,4406162670,4388166090,3995240760,4073225940,3626310870,3407352480,3887261280,3497335380,3602315430,5941870830,4682110230,4664113650,5329987110,5560943220,6550755120,5578939800,4658114790,5287995090,5287995090,5401973430,5443965450,5767903890,6418780200,7627550490,10941920640,10324038060,9790139520,10809945720,11805756480,12726581490,13815374580,15081134040,14499244620,14229295920,13806376290,14250291930,16442875260,15672021750,18677450610,20492105760,20111178150,17471679750,19619271630,19013386770,17879602230,19460301840,20045190690,18464491080,17201731050,16475868990,18050732020,15617438550,15966449810,17466872060,18282318940,17613652500,15395637000,12427410370,14436671470,16393743970,16657948760,15392375210,16547047990,15907737640,14903107090,8526312520,10685615850,11432565190,11109648220,11742435000,15561988160,16729708090,18272533570,19120598320,22385647610,22362815100,21844190890,20164370320,19567463210,20996126140,20151323170,21325566680,20435098690,21429943870,23559891110,22845559650,24515594850,23670791890,22822727140,21377755270,21850714460,19802311910,19577248570,22264961480,21668054360,23732765850,21511488560,19211928370,19521798190,19573986790,18327983960,19573986790,20102396360,21390802420,28573258500,27663219790,27180475240,25379968540,24208986820,27780644140,35347991140,43267611190,38740250140,33632290910,40615777950,39741618900,42230362760,45684595720,51709117240,49451960290,41268135450,40850626650,40410285340,42259718850,37233304310,36561376090
Sudarshan Chemical Inds. Ltd.,3959798700,4887443850,5252963730,5826857630,7486234820,7587306600,6341216100,7379624850,8321115450,7147713560,6268527490,5541641360,6926186360,6746195510,6718504610,7407315750,7223863540,7158097650,8542642650,7891906500,7628842950,6635431910,5493182290,6545436490,7452313460,9207224250,13859295450,21823890560,28954297310,25787150620,27971270360,22412322190,21550442920,23256894640,24406066990,24118773900,25385632570,25731768820,25510241620,28784690550,25742152910,25749075640,27652825010,25447937100,25908298310,31065728440,29421581250,30463451360,39864511910,32619880200,30273076420,32609496110,30498064990,28750076920,26005216460,23873017160,23478421840,22218485890,22187333630,23807251270,23166899210,23069981060,22125029100,22685769820,21969267790,26475961760,28355481600,27344763750,28182413470,31526089650,31931069060,25773305180,28400479310,26932861610,27119775190,28338174790,31539935100,33550986710,30428837740,32578343850,33187543650,35060140760,36237004010,35870099590,45489225970,46333798420,47091836810,51640067140,45658832740,45561914590,39355691620,38947250850,38611498690,39826436920,37237337770,36063935890,36202390390,31640314610,29023524560,32689107450,31806460010,28981988210,28483552010,26846327550,26977859320,26697488960,25607159780,27088622920,28563163350,32086830370,33613291240,34250181940,35174365720,33139084570,32862175570,31564164640,38005760250,36371997150,40702161640,42228622500,51200474100,54388388960,62384136340,64855549160,71515210610,77378758690,72453239850,73792787140,79182128550,78517883980,67965545520,77802870730
Sumeet Industries Ltd.,893811970,911223890,966361640,888007990,925733820,835772230,858988120,803850370,847380170,795144410,922831830,664555000,769026530,780634480,763222550,647143080,562985460,635535130,600711290,652947050,809654350,925733820,615221220,632633140,612319240,745810630,780634480,922831830,905419910,1363933840,2475394830,2222921970,1982057050,2115548450,1982057050,1964645130,2083626590,1921115330,1732486180,1999468970,1819545790,1700564320,1834055720,1854369630,2375483550,2296715330,2097721950,1276874230,1318331180,1181523230,1073735150,1285165620,1098609320,720314600,487119230,456026510,414569560,388658960,383476840,419751680,393841080,310927170,285016570,285016570,233195380,238377490,171009940,196920540,181374180,176192060,160645700,129552990,155463580,165827820,228013260,186556300,269470210,202102660,222831140,202102660,310927170,383476840,321291410,487119230,466390750,476754990,735860960,979420580,787682160,725496720,813592750,860231830,984602700,1430264970,984602700,772135800,1269619270,829139110,725496720,684039770,632218570,590761620,590761620,528576180,523394060,388658960,321291410,228013260,305745050,295380810,248741730,248741730,228013260,305745050,285016570,461208630,502665590,393841080,378294720,259105970,217649020,248741730,207284780,537904000,393841080,439443730,506811280,,,,,
Sun Pharma Advanced Research Co. Ltd.,40405449100,36878552840,38547319190,40251591210,46429577280,46973997510,46938491840,43210396800,44180885030,77662729060,96977811940,1.1647E+11,94279381240,97960135390,93036682890,96958974570,88272548670,91112796920,91503331060,81408615410,80414528520,74012135600,61100840440,70857841840,74055085930,69611040100,82190158710,88129450810,93857433050,77870930900,86586419130,78957333440,75253893790,75155135400,83043461860,78130231920,78352438300,75537824160,75253893790,93511851290,95400610920,93869855780,1.03659E+11,1.06079E+11,1.274E+11,1.13749E+11,1.06736E+11,94690848650,1.06008E+11,1.02282E+11,93160136640,93009574810,1.02664E+11,87675513250,75823319780,66556594000,48138336550,41154560820,46723070320,50077278400,44076390510,38848542760,30423715450,41980010460,41914498580,32926269130,36555627090,42425491220,40931820440,51046854170,38245833500,25274481950,34498554160,35939815450,42556514970,46146565810,47260267710,45517651790,42962688610,47614031840,50771704290,47089936830,42884074360,37250052980,45832108800,58764153220,60205414500,71106590750,79167326000,77942274200,69156150000,65019953600,75584378800,82315577400,70802725000,80734458950,72115895730,60438694140,56849891790,61852464760,62518568230,59854154360,70226336920,69025097380,57433726820,64985448000,61740232120,58202946810,63184353180,61415710530,67743881490,77998763680,83304691640,75645982160,74153182860,89194758460,93072791440,1.24048E+11,1.18402E+11,1.19521E+11,75386364890,66802768890,78011744540,74490685310,71836098720,70077191710,70064210850,70249188150,65082804470,51891001920,36472981280,47999988080
Sun Pharmaceutical Inds. Ltd.,1.31063E+12,1.26476E+12,1.42486E+12,1.63819E+12,1.77136E+12,1.77551E+12,1.75096E+12,1.73916E+12,1.71192E+12,1.90081E+12,1.88683E+12,2.12066E+12,2.25927E+12,2.32485E+12,2.10466E+12,1.9791E+12,2.16332E+12,2.0898E+12,2.1407E+12,1.75602E+12,1.97383E+12,2.1009E+12,2.05511E+12,1.97352E+12,1.95258E+12,1.83575E+12,1.83659E+12,1.99749E+12,1.8668E+12,1.7875E+12,1.79488E+12,1.703E+12,1.51154E+12,1.51514E+12,1.62912E+12,1.65107E+12,1.54022E+12,1.20349E+12,1.33329E+12,1.27559E+12,1.15443E+12,1.20745E+12,1.32658E+12,1.29551E+12,1.37037E+12,1.39136E+12,1.28448E+12,1.1879E+12,1.2678E+12,1.15252E+12,1.35322E+12,1.36402E+12,1.5664E+12,1.49538E+12,1.39221E+12,1.18191E+12,1.03291E+12,1.016E+12,1.06806E+12,1.14892E+12,1.09806E+12,9.83367E+11,9.62013E+11,1.02392E+12,1.08066E+12,9.34421E+11,1.03987E+12,1.07934E+12,1.03783E+12,1.04203E+12,8.94712E+11,8.45286E+11,1.11437E+12,1.13788E+12,1.13477E+12,1.27573E+12,1.24825E+12,1.20075E+12,1.11749E+12,1.22762E+12,1.42125E+12,1.40649E+12,1.42664E+12,1.43432E+12,1.57024E+12,1.60348E+12,1.62063E+12,1.85697E+12,1.90519E+12,1.96326E+12,1.90747E+12,1.80814E+12,2.02912E+12,2.00225E+12,2.0248E+12,2.19479E+12,2.22814E+12,2.06487E+12,1.99289E+12,2.26305E+12,2.14273E+12,2.27613E+12,2.43988E+12,2.50982E+12,2.40269E+12,2.48211E+12,2.2952E+12,2.35879E+12,2.3697E+12,2.34019E+12,2.52314E+12,2.7434E+12,2.6671E+12,2.77999E+12,2.61192E+12,2.94122E+12,3.02184E+12,3.40334E+12,3.78603E+12,3.88824E+12,3.60404E+12,3.50255E+12,3.64903E+12,4.1253E+12,4.37075E+12,4.6228E+12,4.43613E+12,4.27298E+12,4.52599E+12,4.18432E+12,3.82274E+12,4.16213E+12
Sun T V Network Ltd.,1.48176E+11,1.62855E+11,1.80865E+11,1.67387E+11,1.38797E+11,1.3326E+11,1.28688E+11,1.26501E+11,1.50146E+11,1.6057E+11,1.61397E+11,1.74126E+11,1.36787E+11,1.49437E+11,1.11329E+11,1.32728E+11,1.35092E+11,1.41575E+11,1.56392E+11,1.58915E+11,1.68038E+11,1.49437E+11,1.26383E+11,1.48747E+11,1.46777E+11,1.47762E+11,1.43427E+11,1.76944E+11,1.86166E+11,1.99072E+11,2.16451E+11,1.85535E+11,1.94047E+11,2.08707E+11,2.81061E+11,3.11583E+11,3.63247E+11,3.1448E+11,3.21731E+11,3.07524E+11,2.7446E+11,3.00312E+11,3.37533E+11,3.42696E+11,3.90203E+11,4.037E+11,3.65632E+11,3.3442E+11,3.46716E+11,3.61612E+11,3.08292E+11,3.04352E+11,3.01948E+11,2.42066E+11,2.56451E+11,2.33121E+11,2.39505E+11,2.08904E+11,2.39702E+11,2.47525E+11,2.26303E+11,2.16412E+11,1.98973E+11,1.86225E+11,1.72786E+11,1.86284E+11,2.07821E+11,1.90343E+11,1.74107E+11,1.87013E+11,1.63742E+11,1.12688E+11,1.51368E+11,1.51703E+11,1.58954E+11,1.52471E+11,1.78363E+11,1.83506E+11,1.66304E+11,1.73378E+11,1.89456E+11,1.88274E+11,1.94363E+11,1.85338E+11,2.14126E+11,2.13456E+11,2.08766E+11,2.28411E+11,1.90166E+11,1.99151E+11,2.21081E+11,2.05298E+11,1.97082E+11,1.96175E+11,1.76373E+11,1.93042E+11,1.90126E+11,1.75565E+11,1.6258E+11,1.86087E+11,1.9783E+11,2.0053E+11,2.06047E+11,1.93811E+11,1.91781E+11,1.82067E+11,1.68944E+11,1.6388E+11,1.70166E+11,1.75052E+11,1.73102E+11,2.13436E+11,2.4315E+11,2.41239E+11,2.4983E+11,2.65771E+11,2.80667E+11,2.59544E+11,2.42677E+11,2.36549E+11,2.58283E+11,2.58697E+11,2.9643E+11,3.55149E+11,3.23898E+11,3.28312E+11,2.9643E+11,2.98874E+11,2.69298E+11,2.43879E+11,2.21279E+11,2.56135E+11
Sundaram Brake Linings Ltd.,700354350,735175340,1007251200,1051121710,1204570140,1110140340,1070007670,1398741410,1338739140,1935614170,1459924050,1225620110,1228571040,1148108980,1061351610,1122534250,947052200,932691000,899050390,1165814570,1185487450,1110927250,889607410,1022596040,983840480,1053482460,1138272550,1335788210,1532910420,1996993540,2099292490,1811281600,1722163480,1722556930,1531533320,1618093970,1610815010,1703474250,1937384730,2038306580,1972795900,2126441060,2651903550,2482323370,2788826760,2373729100,2240150280,1988534200,2196279760,1950368830,1691080340,1770362020,1820921310,1547861810,1575600560,1556321140,1518745950,1357428380,1192176220,1266342960,1181946330,1414676440,1219521520,1011579230,944888190,988758700,1018858200,933674650,1231915430,1235850010,1034203040,626187610,687763710,676353440,861868650,873475650,965544700,904558790,863245750,1189618750,1212439290,1357231650,1401102160,1381429280,1305295260,1382412930,1699736400,1820331120,1601568750,1568518320,1564780480,1395790480,1464055360,1626356580,1416643730,1342083530,1430611470,1332443820,1250998120,1350739600,1448907240,1356248000,1358412020,1245096260,1280113980,1260637830,1159715980,1114271640,1292114430,1278540150,1422152130,1781378830,2023355190,1964926750,2282446960,2456355170,2629279740,2556096650,2681412860,2673543710,2874797220,2881486000,3040246100,3182284260,4449217410,3926705850,3151791300,3256451000,5195016100,4236947090,3194087980,2889945340
Sundaram Multi Pap Ltd.,657597610,786961070,819301940,722279340,636037030,495893280,474332700,452772120,495893280,722279340,689938470,452772120,528234140,452772120,431211550,549794720,506673570,420431260,420431260,452772120,636037030,689938470,463552410,485112990,539014430,582135590,830082230,927104820,1034907710,916324540,991786560,1031544250,1191188000,994703380,687696160,675415880,773658180,712256740,773658180,884180780,675415880,785938470,896299050,1249386560,1385189440,1167904820,991361070,801237030,801237030,638273570,570372120,556791830,746915880,624693280,597532700,583952410,570372120,516050970,516050970,461729810,448149530,529631260,461729810,407408660,393828370,353087500,393828370,353087500,325926930,529631260,407408660,298766350,325926930,298766350,852979990,734510550,639734990,544959440,568653330,592347220,687122770,710816660,616041100,568653330,568653330,687122770,995143320,1089918880,971449430,947755550,852979990,947755550,1942898870,2227225530,1824429430,1753347760,1777041650,1445327210,1397939430,1303163880,1540102760,1397939430,1326857760,1326857760,1303163880,1303163880,1113612770,971449430,1113612770,1042531100,1042531100,1018837210,1232082210,1587490540,1350551650,1350551650,1421633320,1421633320,1492714980,1326857760,1469021100,1279469990,1421633320,1578012980,1407416990,1369506760,1255776100,1274731210,1288947540,1108873990,952494320,943016770
Sundram Fasteners Ltd.,15675576400,17955469220,21075875510,22052972430,28073150230,31907992980,32286224050,40060973740,39609197740,43265431380,38537543060,36667400560,37392343440,36446765780,31802928800,36761958330,35070424950,32013057170,35196501970,33862186830,35721822900,32716987210,29270881940,35889925600,34324469240,33273827390,39062863980,41447820980,61273432690,61304951950,67125507800,62439645150,61042291480,66946898680,70540093810,81109550820,84229957110,80710306920,90281654170,87098209370,85270092550,92424963540,1.08594E+11,1.04875E+11,1.22978E+11,1.10338E+11,1.18596E+11,1.15844E+11,1.25468E+11,1.33148E+11,1.31393E+11,1.37928E+11,1.38779E+11,1.22043E+11,1.1182E+11,1.06882E+11,1.12398E+11,1.10927E+11,1.09046E+11,1.19027E+11,1.1598E+11,1.14331E+11,1.07355E+11,92204328760,89304557250,99705911560,1.02805E+11,98108935950,1.05075E+11,1.07754E+11,87255805640,61462548230,69815150930,64320294060,78651048890,87402895500,94715362780,84051348000,89714307570,1.09592E+11,1.09309E+11,1.17525E+11,1.5062E+11,1.68197E+11,1.46796E+11,1.66127E+11,1.6992E+11,1.60465E+11,1.67336E+11,1.92236E+11,1.75562E+11,1.83999E+11,1.91805E+11,1.78304E+11,1.7905E+11,1.89074E+11,1.69258E+11,1.63921E+11,1.52322E+11,1.7427E+11,1.75489E+11,1.91007E+11,1.96775E+11,1.92383E+11,2.04182E+11,2.07008E+11,2.06661E+11,2.05506E+11,2.19815E+11,2.37098E+11,2.55716E+11,2.66233E+11,2.67409E+11,2.64804E+11,2.63627E+11,2.59929E+11,2.62429E+11,2.56178E+11,2.24942E+11,2.29796E+11,2.34703E+11,2.50336E+11,2.84314E+11,2.94526E+11,2.84251E+11,2.88338E+11,2.82644E+11,2.42099E+11,2.22568E+11,2.19416E+11,1.96239E+11,1.91879E+11
Sundrop Brands Ltd.,11888545440,13119193270,14299884120,13769852620,13434775240,14870124890,15024869720,14645927660,14559416780,16538201010,16303037620,15556119670,15420870260,14613029160,14062283790,15262470040,14676389240,14425385820,14256019440,13735735650,13204485700,11862957720,11346329320,11448680230,11304901570,11733800620,12764620480,11990896350,12919365310,12310133710,11828840750,11480360270,11088015120,12040853340,13105790180,13166713340,13105790180,11892200830,12053037970,12477063170,13154528710,12333284510,13248350370,15281965450,17342386730,15791283070,15546371970,15500070370,17003653960,16301819150,16231148290,15674310600,15883886280,13800314200,12768275870,13655317080,14669078460,13654098620,13533470760,14546013680,14125643880,12920583770,12221185900,12433198490,12196816630,11834933060,15763258420,14588659890,15334359370,16970755450,15610950520,9316369630,11635105100,11892200830,12673235740,14472905890,17175457270,16817229090,17400872960,17600700920,21917716040,19734229990,19679399140,20300815380,20516483360,23834358660,23011896000,24441153330,24431405620,24877363150,24018346600,22476990650,24128008290,23206850110,21248779740,20440938640,22148005590,20193590610,20564003430,19211509270,18891053450,18532825270,19003152070,19868260940,20431190940,22178467170,21137899590,21363315290,19497848130,19410118780,20878366930,20927105460,19892630200,19695239160,18797231790,19719608430,21217099700,20520138750,24538630380,16619838050,18417071270,16437068570,17487383850,22215021060,20380015480,20925887000,22826689590,22862025020,22518418400,19425958800,30327118240,28447930120
Sunflag Iron & Steel Co. Ltd.,3552125320,3544015440,4728057210,4525310330,4614518960,5136254270,5262407880,4983067740,4874936070,4901968990,4883947040,4271200920,3820652300,3847685210,2946587970,3243950060,3577356040,3334059790,3514279240,3865707160,4343288700,4118014390,3424169510,3559334100,4154058280,4334277720,4523508140,5640868720,5397572470,6100428310,7163723060,6433834290,5857132060,6064384430,6632075690,6632075690,6785262220,6487900130,6623064710,8272072660,10948331470,13011844150,14498654590,14273380280,14255358340,14886126400,17598429100,13543491520,15877333370,13849864580,11416902030,11389869110,12525251640,10236464650,10867232710,10380640200,10596903540,8578445720,8272072660,8776687120,8317127530,7641304600,6641086660,5055155520,4730760510,5136254270,4532519120,5649879690,6812295130,6965481670,6397790400,4361310640,5127243300,5226363990,6704163470,6875371940,7830535020,7587238760,7920644740,10092289090,10822177850,10245475620,11543055640,11290748420,14444588760,14741950850,14904148350,16562167270,15174477520,14759972790,14138215700,12209867600,12516240660,14237336390,12345032190,11344814250,21797542240,16913595190,14444588760,15030301960,15940410180,14615797230,14723928900,16273816150,20229633040,24626987570,23635780610,26573357610,26825664830,26248962600,28970276270,41297286510,36206087100,35917735990,30880602410,35043671660,37728941440,42657943340,36025867660,33547850250,39350916470,38062347420,38381335840,45534245730,38792236180,43989765060,36892723200,38554346510,45303564840,42351570280,37925380640,42308317610
Sunteck Realty Ltd.,19308587380,21887053550,22639499730,21099975970,18852082380,19207841450,18905603650,18880417170,17589609930,15700623720,17929627440,15713216960,16560112440,17180329580,16686044860,17111066750,14378333370,13953311470,14104430370,15004847130,14730944130,14812800200,12058028640,14302773920,13449581820,13843120610,15505428470,15924153750,14642791440,15684882160,18619107410,12212295850,13638480440,15461352130,16254726340,23908268800,28208146730,28592402420,30718407220,29140439210,32510550530,39338963010,49826875180,57489826870,61166997040,61796151650,58562589560,62227780980,62849619850,58694273080,54392611290,60208633610,74445085740,58716220340,47428016000,49344714670,50610526600,50347120650,50691011750,67497774740,67530836110,72740713160,63696600750,57579385560,68196705230,59364792860,60784338020,57133033730,60919976040,57992538460,50681263100,30745413180,28930401880,23075526720,27671603720,27378859970,38473848400,40142487820,39205707790,46099823290,50930095300,47073196290,50908683900,41049015000,39065369660,41993259460,43047299780,55732382340,53463267750,70510906110,67407342920,63419593520,71963886490,74731446670,71173155000,63962035320,70479060090,66268622740,72719745020,75897709910,69885937610,61406482900,57020305550,59237303320,48303777070,53569152410,44090094120,41702491010,44383051550,41189815500,41277702730,53186422510,52893465070,66105845430,62820142430,72986209550,65266443880,68804671000,67720671500,57056460200,64263592020,68995103350,81922529830,87972418930,83402042660,85050014870,80955719460,75463851620,74394481310,69765426250,53541760200,56735222230
Super Spinning Mills Ltd.,310750000,401500000,561000000,536250000,382250000,360250000,393250000,365750000,420750000,390500000,332750000,316250000,550000000,462000000,440000000,580250000,431750000,418000000,429000000,387750000,577500000,511500000,387750000,352000000,368500000,371250000,434500000,547250000,497750000,781000000,962500000,687500000,629750000,695750000,671000000,665500000,852500000,918500000,885500000,1034000000,926750000,838750000,827750000,1276000000,1171500000,937750000,772750000,643500000,742500000,613250000,462000000,387750000,434500000,346500000,371250000,368500000,415250000,390500000,335500000,324500000,341000000,335500000,316250000,242000000,217250000,200750000,209000000,236500000,200750000,203500000,162250000,115500000,192500000,181500000,272250000,236500000,233750000,200750000,187000000,250250000,253000000,258500000,261250000,222750000,258500000,338250000,448250000,706750000,552750000,638000000,715000000,613250000,657250000,877250000,734250000,632500000,726000000,649000000,547250000,539000000,539000000,583000000,558250000,508750000,506000000,459250000,431750000,349250000,442750000,371250000,371250000,354750000,470250000,437250000,470250000,492250000,462000000,453750000,495000000,368500000,387750000,398750000,475200000,499400000,526350000,646800000,542850000,658900000,764500000,714450000,558800000,607200000
